gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,costat,weburl
016832,2000-12-31,2000,INDL,C,D,STD,GLACIER BANCORP INC,USD,A,www.glacierbancorp.com
016832,2000-12-31,2000,FS,C,D,STD,GLACIER BANCORP INC,USD,A,www.glacierbancorp.com
016836,2000-09-30,2000,INDL,C,D,STD,FIRST FINANCIAL HOLDINGS-OLD,USD,I,
016836,2000-09-30,2000,FS,C,D,STD,FIRST FINANCIAL HOLDINGS-OLD,USD,I,
016837,2000-06-30,2000,INDL,C,D,STD,CHESTER VY BANCORP INC,USD,I,
016837,2000-06-30,2000,FS,C,D,STD,CHESTER VY BANCORP INC,USD,I,
016838,2000-12-31,2000,INDL,C,D,STD,FIRST FRANKLIN CORP,USD,I,
016838,2000-12-31,2000,FS,C,D,STD,FIRST FRANKLIN CORP,USD,I,
016839,2000-09-30,2000,INDL,C,D,STD,FIRST GEORGIA HOLDINGS,USD,I,
016839,2000-09-30,2000,FS,C,D,STD,FIRST GEORGIA HOLDINGS,USD,I,
016843,2000-12-31,2000,INDL,C,D,STD,FIRST INDIANA CORP,USD,I,
016843,2000-12-31,2000,FS,C,D,STD,FIRST INDIANA CORP,USD,I,
016845,2000-12-31,2000,INDL,C,D,STD,FIRST MERCHANTS CORP,USD,A,www.firstmerchants.com
016845,2000-12-31,2000,FS,C,D,STD,FIRST MERCHANTS CORP,USD,A,www.firstmerchants.com
016847,2000-12-31,2000,INDL,C,D,STD,FIRST MUTUAL BANCSHARES INC,USD,I,
016847,2000-12-31,2000,FS,C,D,STD,FIRST MUTUAL BANCSHARES INC,USD,I,
016853,2000-12-31,2000,INDL,C,D,STD,FST OAK BROOK BANCSHR  -CL A,USD,I,
016853,2000-12-31,2000,FS,C,D,STD,FST OAK BROOK BANCSHR  -CL A,USD,I,
016855,2000-12-31,2000,INDL,C,D,STD,ACCESS ANYTIME BANCORP INC,USD,I,
016855,2000-12-31,2000,FS,C,D,STD,ACCESS ANYTIME BANCORP INC,USD,I,
016872,2000-12-31,2000,INDL,C,D,STD,FOOTHILL INDPT BANCORP,USD,I,
016872,2000-12-31,2000,FS,C,D,STD,FOOTHILL INDPT BANCORP,USD,I,
016873,2000-12-31,2000,INDL,C,D,STD,METROWEST BANK/MA,USD,I,
016873,2000-12-31,2000,FS,C,D,STD,METROWEST BANK/MA,USD,I,
016877,2000-12-31,2000,INDL,C,D,STD,FRANKLIN BANCORP INC/MI,USD,I,www.franklinbank.com
016877,2000-12-31,2000,FS,C,D,STD,FRANKLIN BANCORP INC/MI,USD,I,www.franklinbank.com
016878,2000-12-31,2000,INDL,C,D,STD,ELAH HOLDINGS INC,USD,A,www.elahholdings.com
016878,2000-12-31,2000,FS,C,D,STD,ELAH HOLDINGS INC,USD,A,www.elahholdings.com
016885,2000-03-31,1999,INDL,C,D,STD,HORIZON FINANCIAL CORP/WA,USD,I,
016885,2000-03-31,1999,FS,C,D,STD,HORIZON FINANCIAL CORP/WA,USD,I,
016888,2000-12-31,2000,INDL,C,D,STD,COLOMBO BANK,USD,I,www.colombobank.com
016888,2000-12-31,2000,FS,C,D,STD,COLOMBO BANK,USD,I,www.colombobank.com
016889,2000-12-31,2000,INDL,C,D,STD,INDEPENDENT BANK CORP/MA,USD,A,www.rocklandtrust.com
016889,2000-12-31,2000,FS,C,D,STD,INDEPENDENT BANK CORP/MA,USD,A,www.rocklandtrust.com
016890,2000-12-31,2000,INDL,C,D,STD,INDEPENDENT BANK CORP/MI,USD,A,www.independentbank.com
016890,2000-12-31,2000,FS,C,D,STD,INDEPENDENT BANK CORP/MI,USD,A,www.independentbank.com
016896,2000-12-31,2000,INDL,C,D,STD,INTERCHANGE FINL SVCS CP/NJ,USD,I,
016896,2000-12-31,2000,FS,C,D,STD,INTERCHANGE FINL SVCS CP/NJ,USD,I,
016898,2000-12-31,2000,INDL,C,D,STD,LSB CORP,USD,I,
016898,2000-12-31,2000,FS,C,D,STD,LSB CORP,USD,I,
016910,2000-12-31,2000,INDL,C,D,STD,NEWBRIDGE BANCORP,USD,I,
016910,2000-12-31,2000,FS,C,D,STD,NEWBRIDGE BANCORP,USD,I,
016924,2000-12-31,2000,FS,C,D,STD,MASSBANK CORP,USD,I,www.massbank.com
016924,2000-12-31,2000,INDL,C,D,STD,MASSBANK CORP,USD,I,www.massbank.com
016926,2000-04-30,1999,INDL,C,D,STD,MAYFLOWER BANCORP INC,USD,I,
016926,2000-04-30,1999,FS,C,D,STD,MAYFLOWER BANCORP INC,USD,I,
016929,2000-12-31,2000,INDL,C,D,STD,MERCHANTS BANCSHARES INC/VT,USD,I,
016929,2000-12-31,2000,FS,C,D,STD,MERCHANTS BANCSHARES INC/VT,USD,I,
016932,2000-12-31,2000,INDL,C,D,STD,MARINE DRILLING CO INC,USD,I,www.mardril.com
016936,2000-12-31,2000,INDL,C,D,STD,FRONTIER INSURANCE GROUP INC,USD,I,www.frontierins.com
016938,2000-12-31,2000,INDL,C,D,STD,GBC BANCORP/CA,USD,I,
016938,2000-12-31,2000,FS,C,D,STD,GBC BANCORP/CA,USD,I,
016948,2000-12-31,2000,INDL,C,D,STD,GRANITE ST BANKSHARES INC,USD,I,
016948,2000-12-31,2000,FS,C,D,STD,GRANITE ST BANKSHARES INC,USD,I,
016955,2000-12-31,2000,INDL,C,D,STD,HARLEYSVILLE GROUP INC,USD,I,
016955,2000-12-31,2000,FS,C,D,STD,HARLEYSVILLE GROUP INC,USD,I,
016956,2000-12-31,2000,INDL,C,D,STD,HARLEYSVILLE NATL CORP/PA,USD,I,www.hncbank.com
016956,2000-12-31,2000,FS,C,D,STD,HARLEYSVILLE NATL CORP/PA,USD,I,www.hncbank.com
016957,2000-09-30,2000,INDL,C,D,STD,HARLEYSVILLE FINANCIAL CORP,USD,A,www.harleysvillebank.com
016957,2000-09-30,2000,FS,C,D,STD,HARLEYSVILLE FINANCIAL CORP,USD,A,www.harleysvillebank.com
016959,2000-12-31,2000,INDL,C,D,STD,HAWTHORNE FINANCIAL CORP,USD,I,
016959,2000-12-31,2000,FS,C,D,STD,HAWTHORNE FINANCIAL CORP,USD,I,
016967,2000-12-31,2000,INDL,C,D,STD,HINGHAM INSTN FOR SAVINGS,USD,A,www.hinghamsavings.com
016967,2000-12-31,2000,FS,C,D,STD,HINGHAM INSTN FOR SAVINGS,USD,A,www.hinghamsavings.com
016974,2000-06-30,2000,INDL,C,D,STD,INDIANA COMMUNITY BANCORP,USD,I,
016974,2000-06-30,2000,FS,C,D,STD,INDIANA COMMUNITY BANCORP,USD,I,
016981,2000-06-30,2000,INDL,C,D,STD,OFG BANCORP,USD,A,www.ofgbancorp.com
016981,2000-06-30,2000,FS,C,D,STD,OFG BANCORP,USD,A,www.ofgbancorp.com
016985,2000-06-30,2000,INDL,C,D,STD,PARKVALE FINANCIAL CORP,USD,I,www.parkvale.com/
016985,2000-06-30,2000,FS,C,D,STD,PARKVALE FINANCIAL CORP,USD,I,www.parkvale.com/
016986,2000-12-31,2000,INDL,C,D,STD,PENN TREATY AMERN CORP,USD,I,www.penntreaty.com
016989,2000-12-31,2000,INDL,C,D,STD,PEOPLES BANCORP NC INC,USD,A,www.peoplesbanknc.com
016989,2000-12-31,2000,FS,C,D,STD,PEOPLES BANCORP NC INC,USD,A,www.peoplesbanknc.com
016991,2000-12-31,2000,INDL,C,D,STD,TD BANKNORTH INC,USD,I,www.td.com/us/en/personal-banking
016991,2000-12-31,2000,FS,C,D,STD,TD BANKNORTH INC,USD,I,www.td.com/us/en/personal-banking
016992,2000-12-31,2000,INDL,C,D,STD,PEOPLES BANCSHARES INC/MA,USD,I,
016992,2000-12-31,2000,FS,C,D,STD,PEOPLES BANCSHARES INC/MA,USD,I,
016996,2000-12-31,2000,INDL,C,D,STD,PXRE GROUP LTD,USD,I,
017016,2000-12-31,2000,INDL,C,D,STD,FLAG FINANCIAL CORP,USD,I,
017016,2000-12-31,2000,FS,C,D,STD,FLAG FINANCIAL CORP,USD,I,
017027,2000-12-31,2000,INDL,C,D,STD,PROGRESS FINANCIAL CORP,USD,I,
017027,2000-12-31,2000,FS,C,D,STD,PROGRESS FINANCIAL CORP,USD,I,
017030,2000-12-31,2000,INDL,C,D,STD,PROVIDENT BANKSHARES CORP,USD,I,
017030,2000-12-31,2000,FS,C,D,STD,PROVIDENT BANKSHARES CORP,USD,I,
017035,2000-12-31,2000,INDL,C,D,STD,MERCURY GENERAL CORP,USD,A,www.mercuryinsurance.com
017035,2000-12-31,2000,FS,C,D,STD,MERCURY GENERAL CORP,USD,A,www.mercuryinsurance.com
017036,2000-12-31,2000,INDL,C,D,STD,MERIDIAN INS GROUP INC,USD,I,www.meridianins.com
017047,2000-12-31,2000,INDL,C,D,STD,MID AMERICA BANCORP/KY,USD,I,
017047,2000-12-31,2000,FS,C,D,STD,MID AMERICA BANCORP/KY,USD,I,
017049,2000-12-31,2000,INDL,C,D,STD,MAIN STREET BANCORP,USD,I,
017049,2000-12-31,2000,FS,C,D,STD,MAIN STREET BANCORP,USD,I,
017052,2000-12-31,2000,INDL,C,D,STD,PRESERVER GROUP INC,USD,I,www.preserver.com
017055,2000-12-31,2000,INDL,C,D,STD,AJAY SPORTS INC,USD,I,
017061,2000-12-31,2000,INDL,C,D,STD,NYMAGIC INC,USD,I,
017061,2000-12-31,2000,FS,C,D,STD,NYMAGIC INC,USD,I,
017065,2000-12-31,2000,INDL,C,D,STD,NATIONAL CITY BANCORP/MN,USD,I,
017065,2000-12-31,2000,FS,C,D,STD,NATIONAL CITY BANCORP/MN,USD,I,
017069,2000-12-31,2000,INDL,C,D,STD,FIRST CALIF FINL GROUP INC,USD,I,
017069,2000-12-31,2000,FS,C,D,STD,FIRST CALIF FINL GROUP INC,USD,I,
017070,2000-12-31,2000,INDL,C,D,STD,NATIONAL PENN BANCSHARES INC,USD,I,www.nationalpennbancshares.com
017070,2000-12-31,2000,FS,C,D,STD,NATIONAL PENN BANCSHARES INC,USD,I,www.nationalpennbancshares.com
017072,2000-12-31,2000,INDL,C,D,STD,NATIONAL SEC GROUP INC,USD,I,www.nationalsecuritygroup.com
017073,2000-12-31,2000,INDL,C,D,STD,NATIONAL WESTERN LIFE GROUP,USD,A,www.nwlgi.com
017073,2000-12-31,2000,FS,C,D,STD,NATIONAL WESTERN LIFE GROUP,USD,A,www.nwlgi.com
017074,2000-12-31,2000,INDL,C,D,STD,NAVIGATORS GROUP INC,USD,I,www.navg.com
017074,2000-12-31,2000,FS,C,D,STD,NAVIGATORS GROUP INC,USD,I,www.navg.com
017076,2000-12-31,2000,INDL,C,D,STD,LAKE SUNAPEE BANK GROUP,USD,I,
017076,2000-12-31,2000,FS,C,D,STD,LAKE SUNAPEE BANK GROUP,USD,I,
017078,2000-09-30,2000,INDL,C,D,STD,CHANNEL RESOURCES LTD,CAD,I,
017080,2000-11-30,2000,INDL,C,D,STD,COREL CORP,USD,I,www.alludo.com
017081,2000-06-30,2000,INDL,C,D,STD,NEWMIL BANCORP INC,USD,I,
017081,2000-06-30,2000,FS,C,D,STD,NEWMIL BANCORP INC,USD,I,
017095,2000-12-31,2000,INDL,C,D,STD,OLD NATIONAL BANCORP,USD,A,www.oldnational.com
017095,2000-12-31,2000,FS,C,D,STD,OLD NATIONAL BANCORP,USD,A,www.oldnational.com
017101,2000-06-30,2000,INDL,C,D,STD,IMMUNOGEN INC,USD,A,www.immunogen.com
017102,2000-10-31,2000,INDL,C,D,STD,MFS SPECIAL VALUE TRUST,USD,A,www.mfs.com
017103,2000-08-31,2000,INDL,C,D,STD,NUVEEN CAL PERFORM PLUS MUN,USD,I,
017104,2000-09-30,2000,INDL,C,D,STD,NUVEEN N Y PERFORM PLUS MUN,USD,I,
017105,2000-12-31,2000,INDL,C,D,STD,PAMRAPO BANCORP INC,USD,I,www.pamrapo.com
017105,2000-12-31,2000,FS,C,D,STD,PAMRAPO BANCORP INC,USD,I,www.pamrapo.com
017106,2000-12-31,2000,INDL,C,D,STD,PEOPLES BANCORP INC/OH,USD,A,www.peoplesbancorp.com
017106,2000-12-31,2000,FS,C,D,STD,PEOPLES BANCORP INC/OH,USD,A,www.peoplesbancorp.com
017107,2000-12-31,2000,INDL,C,D,STD,PROCYTE CORP,USD,I,
017108,2000-08-31,2000,INDL,C,D,STD,RSI HOLDINGS INC,USD,I,
017110,2000-08-31,2000,INDL,C,D,STD,SOLECTRON CORP,USD,I,
017114,2000-12-31,2000,INDL,C,D,STD,SEIBELS BRUCE GROUP INC,USD,I,www.seibels.com
017115,2000-12-31,2000,INDL,C,D,STD,SELECTIVE INS GROUP INC,USD,A,www.selective.com
017115,2000-12-31,2000,FS,C,D,STD,SELECTIVE INS GROUP INC,USD,A,www.selective.com
017120,2000-12-31,2000,INDL,C,D,STD,SVB FINANCIAL GROUP,USD,A,
017120,2000-12-31,2000,FS,C,D,STD,SVB FINANCIAL GROUP,USD,A,
017126,2000-12-31,2000,INDL,C,D,STD,DIAMOND HILL FINL TRENDS FD,USD,I,
017128,2000-12-31,2000,INDL,C,D,STD,BANCORP CONN INC,USD,I,
017128,2000-12-31,2000,FS,C,D,STD,BANCORP CONN INC,USD,I,
017130,2000-12-31,2000,INDL,C,D,STD,SANTANDER HOLDINGS USA INC,USD,A,www.santanderus.com
017130,2000-12-31,2000,FS,C,D,STD,SANTANDER HOLDINGS USA INC,USD,A,www.santanderus.com
017131,2000-12-31,2000,INDL,C,D,STD,INDEPENDENCE HOLDING CO,USD,I,www.ihcgroup.com
017131,2000-12-31,2000,FS,C,D,STD,INDEPENDENCE HOLDING CO,USD,I,www.ihcgroup.com
017132,2000-12-31,2000,INDL,C,D,STD,WSFS FINANCIAL CORP,USD,A,www.wsfsbank.com
017132,2000-12-31,2000,FS,C,D,STD,WSFS FINANCIAL CORP,USD,A,www.wsfsbank.com
017136,2000-12-31,2000,INDL,C,D,STD,SUFFOLK BANCORP,USD,I,
017136,2000-12-31,2000,FS,C,D,STD,SUFFOLK BANCORP,USD,I,
017140,2000-12-31,2000,INDL,C,D,STD,MEDFORD BANCORP INC,USD,I,
017140,2000-12-31,2000,FS,C,D,STD,MEDFORD BANCORP INC,USD,I,
017142,2000-12-31,2000,INDL,C,D,STD,REPUBLIC BANCORP INC,USD,I,
017142,2000-12-31,2000,FS,C,D,STD,REPUBLIC BANCORP INC,USD,I,
017144,2000-12-31,2000,INDL,C,D,STD,REPUBLIC SECURITY FINANCIAL,USD,I,
017144,2000-12-31,2000,FS,C,D,STD,REPUBLIC SECURITY FINANCIAL,USD,I,
017145,2000-09-30,2000,INDL,C,D,STD,WAFD INC,USD,A,www.wafdbank.com
017145,2000-09-30,2000,FS,C,D,STD,WAFD INC,USD,A,www.wafdbank.com
017148,2000-07-31,2000,INDL,C,D,STD,WSB HOLDINGS INC,USD,I,
017148,2000-07-31,2000,FS,C,D,STD,WSB HOLDINGS INC,USD,I,
017150,2000-12-31,2000,INDL,C,D,STD,WEBSTER FINANCIAL CORP,USD,A,public.websteronline.com
017150,2000-12-31,2000,FS,C,D,STD,WEBSTER FINANCIAL CORP,USD,A,public.websteronline.com
017151,2000-12-31,2000,INDL,C,D,STD,WESBANCO INC,USD,A,www.wesbanco.com
017151,2000-12-31,2000,FS,C,D,STD,WESBANCO INC,USD,A,www.wesbanco.com
017152,2000-12-31,2000,INDL,C,D,STD,SUNWEST BANK,USD,I,www.sunwestbank.com
017152,2000-12-31,2000,FS,C,D,STD,SUNWEST BANK,USD,I,www.sunwestbank.com
017157,2000-12-31,2000,INDL,C,D,STD,W HOLDING CO INC,USD,I,
017157,2000-12-31,2000,FS,C,D,STD,W HOLDING CO INC,USD,I,
017160,2000-12-31,2000,INDL,C,D,STD,CORUS BANKSHARES INC,USD,I,
017160,2000-12-31,2000,FS,C,D,STD,CORUS BANKSHARES INC,USD,I,
017166,2000-06-30,2000,INDL,C,D,STD,YORK FINANCIAL CORP,USD,I,
017166,2000-06-30,2000,FS,C,D,STD,YORK FINANCIAL CORP,USD,I,
017168,2000-12-31,2000,INDL,C,D,STD,ROYAL BANCSHARES/PA  -CL A,USD,I,
017168,2000-12-31,2000,FS,C,D,STD,ROYAL BANCSHARES/PA  -CL A,USD,I,
017171,2000-12-31,2000,INDL,C,D,STD,Z-SEVEN FUND INC,USD,I,
017179,2000-12-31,2000,INDL,C,D,STD,SJNB FINANCIAL CORP,USD,I,
017179,2000-12-31,2000,FS,C,D,STD,SJNB FINANCIAL CORP,USD,I,
017180,2000-12-31,2000,INDL,C,D,STD,SECURITY NATL FINL CP  -CL A,USD,A,www.securitynational.com
017184,2000-12-31,2000,INDL,C,D,STD,SEACOAST BANKING CORP/FL,USD,A,www.seacoastbanking.com
017184,2000-12-31,2000,FS,C,D,STD,SEACOAST BANKING CORP/FL,USD,A,www.seacoastbanking.com
017195,2000-12-31,2000,INDL,C,D,STD,FIRST FINL BANCORP INC/OH,USD,A,www.bankatfirst.com
017195,2000-12-31,2000,FS,C,D,STD,FIRST FINL BANCORP INC/OH,USD,A,www.bankatfirst.com
017196,2000-06-30,2000,INDL,C,D,STD,UNILENS VISION INC,USD,I,www.unilens.com
017197,2000-06-30,2000,INDL,C,D,STD,GENERAL MOTORS FINL CO INC,USD,A,www.gmfinancial.com
017197,2000-06-30,2000,FS,C,D,STD,GENERAL MOTORS FINL CO INC,USD,A,www.gmfinancial.com
017198,2000-12-31,2000,INDL,C,D,STD,FINET.COM INC,USD,I,www.finet.com
017199,2000-12-31,2000,INDL,C,D,STD,BIOLIFE SOLUTIONS INC,USD,A,www.biolifesolutions.com
017200,2000-11-30,2000,INDL,C,D,STD,BNY MELLON STRG MNPL BD FD,USD,A,
017202,2000-12-31,2000,INDL,C,D,STD,GEHL CO,USD,I,www.gehl.com
017204,2000-10-31,2000,INDL,C,D,STD,VAN KAMPEN INVT GRADE MUN TR,USD,I,
017208,2000-12-31,2000,INDL,C,D,STD,ABIGAIL ADAMS NATL BANCORP,USD,I,www.adamsbank.com/
017208,2000-12-31,2000,FS,C,D,STD,ABIGAIL ADAMS NATL BANCORP,USD,I,www.adamsbank.com/
017213,2000-03-31,1999,INDL,C,D,STD,BIOSECURE CORP,USD,I,
017216,2000-12-31,2000,INDL,C,D,STD,ACORN HOLDING CORP -OLD,USD,I,
017221,2000-06-30,2000,INDL,C,D,STD,NOVO NETWORKS INC,USD,I,
017225,2000-04-30,1999,INDL,C,D,STD,PINAFORE HOLDINGS BV,USD,I,www.gates.com
017232,2000-12-31,2000,INDL,C,D,STD,SURGICAL LASER TECH INC,USD,I,
017233,2000-12-31,2000,INDL,C,D,STD,SUSQUEHANNA BANCSHARES INC,USD,I,www.susquehanna.net
017233,2000-12-31,2000,FS,C,D,STD,SUSQUEHANNA BANCSHARES INC,USD,I,www.susquehanna.net
017237,2000-12-31,2000,INDL,C,D,STD,ALLIANCE BANCORP NEW ENGLAND,USD,I,
017237,2000-12-31,2000,FS,C,D,STD,ALLIANCE BANCORP NEW ENGLAND,USD,I,
017239,2000-12-31,2000,INDL,C,D,STD,KINDRED HEALTHCARE INC,USD,I,www.kindredhealthcare.com
017240,2000-12-31,2000,INDL,C,D,STD,TOMPKINS FINANCIAL CORP,USD,A,www.tompkinsfinancial.com
017240,2000-12-31,2000,FS,C,D,STD,TOMPKINS FINANCIAL CORP,USD,A,www.tompkinsfinancial.com
017243,2000-12-31,2000,INDL,C,D,STD,TRENWICK GROUP LTD,USD,I,www.trenwick.com
017243,2000-12-31,2000,FS,C,D,STD,TRENWICK GROUP LTD,USD,I,www.trenwick.com
017245,2000-12-31,2000,INDL,C,D,STD,TRUSTCO BANK CORP/NY,USD,A,www.trustcobank.com
017245,2000-12-31,2000,FS,C,D,STD,TRUSTCO BANK CORP/NY,USD,A,www.trustcobank.com
017248,2000-12-31,2000,INDL,C,D,STD,UNITED BANKSHARES INC/WV,USD,A,www.ubsi-inc.com
017248,2000-12-31,2000,FS,C,D,STD,UNITED BANKSHARES INC/WV,USD,A,www.ubsi-inc.com
017252,2000-12-31,2000,INDL,C,D,STD,UNITED FIRE GROUP INC,USD,A,www.ufginsurance.com
017252,2000-12-31,2000,FS,C,D,STD,UNITED FIRE GROUP INC,USD,A,www.ufginsurance.com
017254,2000-12-31,2000,INDL,C,D,STD,HEALTHMARKETS INC,USD,I,www.healthmarkets.com
017254,2000-12-31,2000,FS,C,D,STD,HEALTHMARKETS INC,USD,I,www.healthmarkets.com
017255,2000-12-31,2000,INDL,C,D,STD,UNITED FINANCIAL CORP/MN,USD,I,
017255,2000-12-31,2000,FS,C,D,STD,UNITED FINANCIAL CORP/MN,USD,I,
017256,2000-12-31,2000,INDL,C,D,STD,UNITED NATIONAL BANCORP/NJ,USD,I,www.unitedtrust.com
017256,2000-12-31,2000,FS,C,D,STD,UNITED NATIONAL BANCORP/NJ,USD,I,www.unitedtrust.com
017266,2000-12-31,2000,INDL,C,D,STD,UNIVERSAL AMERICAN CORP,USD,I,www.universalamerican.com
017266,2000-12-31,2000,FS,C,D,STD,UNIVERSAL AMERICAN CORP,USD,I,www.universalamerican.com
017269,2000-12-31,2000,INDL,C,D,STD,AMERISERV FINANCIAL INC/PA,USD,A,www.ameriserv.com
017269,2000-12-31,2000,FS,C,D,STD,AMERISERV FINANCIAL INC/PA,USD,A,www.ameriserv.com
017272,2000-12-31,2000,INDL,C,D,STD,CENTENNIAL BANCORP,USD,I,
017272,2000-12-31,2000,FS,C,D,STD,CENTENNIAL BANCORP,USD,I,
017280,2000-12-31,2000,INDL,C,D,STD,SPROTT FOCUS TRUST INC,USD,A,sprottfocustrust.com
017286,2000-12-31,2000,INDL,C,D,STD,INTERACTIVE BRAND DEV INC,USD,I,
017318,2000-12-31,2000,INDL,C,D,STD,WAINWRIGHT BANK & TRUST CO,USD,I,www.wainwrightbank.com
017318,2000-12-31,2000,FS,C,D,STD,WAINWRIGHT BANK & TRUST CO,USD,I,www.wainwrightbank.com
017322,2000-12-31,2000,INDL,C,D,STD,WARREN BANCORP INC,USD,I,
017322,2000-12-31,2000,FS,C,D,STD,WARREN BANCORP INC,USD,I,
017337,2000-12-31,2000,INDL,C,D,STD,ARISTA INVESTORS CORP,USD,I,www.aristainv.com
017341,2000-12-31,2000,INDL,C,D,STD,ARTESIAN RESOURCES  -CL A,USD,A,www.artesianresources.com
017348,2000-12-31,2000,INDL,C,D,STD,AMERICAN BANCORP/OH,USD,I,
017348,2000-12-31,2000,FS,C,D,STD,AMERICAN BANCORP/OH,USD,I,
017366,2000-09-30,2000,INDL,C,D,STD,AVINCI MEDIA CORP,USD,I,
017367,2000-12-31,2000,INDL,C,D,STD,AMERICAN NATL BANKSHARES,USD,A,www.amnb.com
017367,2000-12-31,2000,FS,C,D,STD,AMERICAN NATL BANKSHARES,USD,A,www.amnb.com
017405,2000-09-30,2000,INDL,C,D,STD,BENTHOS INC,USD,I,www.benthos.com
017418,2000-10-31,2000,INDL,C,D,STD,ATHANOR GROUP INC,USD,I,
017420,2000-12-31,2000,INDL,C,D,STD,ATLAS COPCO AB,USD,A,www.atlascopcogroup.com
017430,2000-12-31,2000,INDL,C,D,STD,AVOCA INC,USD,I,
017436,2000-12-31,2000,INDL,C,D,STD,BASF SE,USD,A,www.basf.com
017438,2000-12-31,2000,INDL,C,D,STD,BRIDGE BANCORP INC,USD,I,www.bnbbank.com
017438,2000-12-31,2000,FS,C,D,STD,BRIDGE BANCORP INC,USD,I,www.bnbbank.com
017440,2000-12-31,2000,INDL,C,D,STD,INTELLECTUAL TECHNOLOGY INC,USD,I,www1.iti4dmv.com
017452,2000-12-31,2000,INDL,C,D,STD,DANONE SA,USD,A,www.danone.com
017461,2000-12-31,2000,INDL,C,D,STD,BRUNSWICK BANCORP,USD,I,
017461,2000-12-31,2000,FS,C,D,STD,BRUNSWICK BANCORP,USD,I,
017534,2000-12-31,2000,INDL,C,D,STD,CNB FINANCIAL CORP/PA,USD,A,www.cnbbank.bank
017534,2000-12-31,2000,FS,C,D,STD,CNB FINANCIAL CORP/PA,USD,A,www.cnbbank.bank
017535,2000-12-31,2000,INDL,C,D,STD,RIO TINTO LTD,USD,I,www.riotinto.com
017542,2000-03-31,1999,INDL,C,D,STD,CSK CORP,USD,I,
017549,2000-05-31,1999,INDL,C,D,STD,CONSYGEN INC,USD,I,
017616,2000-12-31,2000,INDL,C,D,STD,BURNHAM HOLDINGS INC,USD,A,www.burnhamholdings.com
017635,2000-12-31,2000,INDL,C,D,STD,BUSINESS BANCORP/CA,USD,I,
017635,2000-12-31,2000,FS,C,D,STD,BUSINESS BANCORP/CA,USD,I,
017640,2000-12-31,2000,INDL,C,D,STD,SOUTH FINANCIAL GROUP INC,USD,I,www.thesouthgroup.com/
017640,2000-12-31,2000,FS,C,D,STD,SOUTH FINANCIAL GROUP INC,USD,I,www.thesouthgroup.com/
017641,2000-12-31,2000,INDL,C,D,STD,BANK SOUTH CAROLINA CORP,USD,A,www.banksc.com
017641,2000-12-31,2000,FS,C,D,STD,BANK SOUTH CAROLINA CORP,USD,A,www.banksc.com
017654,2000-12-31,2000,INDL,C,D,STD,CB BANCSHARES INC,USD,I,
017654,2000-12-31,2000,FS,C,D,STD,CB BANCSHARES INC,USD,I,
017678,2000-12-31,2000,INDL,C,D,STD,CNB BANCORP INC/NY,USD,I,
017678,2000-12-31,2000,FS,C,D,STD,CNB BANCORP INC/NY,USD,I,
017694,2000-12-31,2000,INDL,C,D,STD,CARROLLTON BANCORP/MD -OLD,USD,I,
017694,2000-12-31,2000,FS,C,D,STD,CARROLLTON BANCORP/MD -OLD,USD,I,
017715,2000-12-31,2000,INDL,C,D,STD,CODORUS VALLEY BANCORP,USD,A,www.peoplesbanknet.com
017715,2000-12-31,2000,FS,C,D,STD,CODORUS VALLEY BANCORP,USD,A,www.peoplesbanknet.com
017724,2000-12-31,2000,INDL,C,D,STD,CONNECTONE BANCORP INC,USD,A,www.connectonebank.com
017724,2000-12-31,2000,FS,C,D,STD,CONNECTONE BANCORP INC,USD,A,www.connectonebank.com
017744,2000-12-31,2000,INDL,C,D,STD,CENTRAL PACIFIC MINERALS NL,USD,I,
017753,2000-12-31,2000,INDL,C,D,STD,CENTURY BANCSHARES INC,USD,I,
017753,2000-12-31,2000,FS,C,D,STD,CENTURY BANCSHARES INC,USD,I,
017761,2000-12-31,2000,INDL,C,D,STD,CRIIMI MAE INC,USD,I,www.criimimaeinc.com
017761,2000-12-31,2000,FS,C,D,STD,CRIIMI MAE INC,USD,I,www.criimimaeinc.com
017762,2000-12-31,2000,INDL,C,D,STD,CAPITOL BANCORP LTD,USD,I,www.capitolbancorp.com
017762,2000-12-31,2000,FS,C,D,STD,CAPITOL BANCORP LTD,USD,I,www.capitolbancorp.com
017780,2000-12-31,2000,INDL,C,D,STD,WEST COAST BANCORP/OR,USD,I,www.wcb.com
017780,2000-12-31,2000,FS,C,D,STD,WEST COAST BANCORP/OR,USD,I,www.wcb.com
017789,2000-12-31,2000,INDL,C,D,STD,COMBANC INC,USD,I,
017789,2000-12-31,2000,FS,C,D,STD,COMBANC INC,USD,I,
017795,2000-12-31,2000,INDL,C,D,STD,COMMERCIAL NATL FINL CP/PA,USD,A,www.cnbthebankonline.com
017795,2000-12-31,2000,FS,C,D,STD,COMMERCIAL NATL FINL CP/PA,USD,A,www.cnbthebankonline.com
017828,2000-12-31,2000,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,A,group.mercedes-benz.com
017838,2000-12-31,2000,INDL,C,D,STD,BRIGHTCUBE INC,USD,I,
017861,2000-03-31,1999,INDL,C,D,STD,COMMUNITY FINANCIAL CORP/VA,USD,I,
017861,2000-03-31,1999,FS,C,D,STD,COMMUNITY FINANCIAL CORP/VA,USD,I,
